taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Pomadasys rogerii,Côtier M inv,1.000000,single,high,11378.707,163.765772,170.837609,109.967259,314.242463,332.812451,332.812451,331.190423,425.732264,425.732264,425.732264,368.426453,198.243136,425.732264,425.732264,368.426453,368.498294,198.243136,-2197.047861,402.613215,447.451967
Sphyrna mokarran,Sélaciens L prof,1.000000,single,medium,11241.295,163.765772,2984.356694,1503.402270,11832.505589,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024
Holocentridae,Dem S inv,1.000000,single,medium,10765.964,163.765772,142.252931,93.015594,138.922278,360.673587,360.673587,342.639907,430.111455,430.111455,430.111455,381.619104,231.961509,430.111455,430.111455,381.619104,381.697883,231.961509,-2677.846065,415.453035,450.376681
Pellonula leonensis,Unresolved,,,unresolved,10729.87,,,,,,,,,,,,,,,,,,,,
Plectorhinchus macrolepis,Côtier M inv,1.000000,single,high,10665.671,163.765772,170.837609,109.967259,314.242463,332.812451,332.812451,331.190423,425.732264,425.732264,425.732264,368.426453,198.243136,425.732264,425.732264,368.426453,368.498294,198.243136,-2197.047861,402.613215,447.451967
Makaira,Thons majeurs,1.000000,single,medium,10628.089,163.765772,2736.422785,1388.786767,6982.262246,8524.661732,8877.094804,4438.547402,13559.458980,13559.458980,13559.458980,3620.876362,1183.597755,13559.458980,-35797.700389,3620.876362,3622.234339,1183.597755,-69439.826941,4014.207129,14860.336328
Albulidae,Côtier pel L pred,1.000000,single,medium,10490.749,163.765772,1052.557933,579.770625,4535.549158,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707
Epinephelus marginatus,Dem L pred,1.000000,single,high,10340.518,163.765772,702.924270,400.815207,3457.571618,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581
Epinephelus goreensis,Dem L pred,1.000000,single,high,10264.459,163.765772,702.924270,400.815207,3457.571618,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581
Abudefduf,Côtier S inv,1.000000,single,medium,10184.75,163.765772,79.510256,54.647132,203.050192,228.226730,228.830344,223.019358,302.460327,302.460327,302.460327,244.226076,127.659422,302.460327,303.400726,244.226076,245.025938,127.659422,-1352.064159,266.013821,316.479608
Priacanthus,Dem M pred,1.000000,single,medium,9934.699,163.765772,865.196085,484.640876,2412.077537,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360
Octopodidae,Céphalopodes,1.000000,single,high,9248.424,163.765772,822.926928,462.946606,1388.475781,776.133746,776.133746,737.327059,1169.062418,1169.062418,1169.062418,633.532727,262.848004,1169.062418,1169.126090,633.532727,633.690429,262.848004,-2693.977387,696.074883,1245.601022
Boops boops,Dem M inv,1.000000,single,high,9138.45,163.765772,172.485056,110.936439,283.976950,706.004578,706.004578,670.704349,890.128168,890.128168,890.128168,735.262371,400.351586,890.128168,890.128168,735.262371,735.404934,400.351586,-4414.739474,805.768964,945.574586
Ginglymostoma cirratum,Unresolved,,,unresolved,8784.412,,,,,,,,,,,,,,,,,,,,
Galeocerdo cuvier,Sélaciens L côtiers,1.000000,single,high,8733.236,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Gempylidae,Bathy L pred,1.000000,single,medium,8329.103,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Xiphiidae,Thons majeurs,1.000000,single,medium,8182.409,163.765772,2736.422785,1388.786767,6982.262246,8524.661732,8877.094804,4438.547402,13559.458980,13559.458980,13559.458980,3620.876362,1183.597755,13559.458980,-35797.700389,3620.876362,3622.234339,1183.597755,-69439.826941,4014.207129,14860.336328
Spondyliosoma cantharus,Unresolved,,,unresolved,8158.495,,,,,,,,,,,,,,,,,,,,
Batoidea,Sélaciens L prof | Sélaciens L côtiers | Sélaciens M prof | Sélaciens M côtiers,0.731111 | 0.090694 | 0.171801 | 0.006394,catch_composition,medium,7964.928,163.765772,2769.459489,1401.480500,10590.209668,101657.718481,104398.134468,54134.586328,481965.932532,481965.932532,481965.932532,42015.216824,10784.020922,481965.932532,-1054779.035340,42015.216824,42036.176323,10784.020922,-804951.623448,47810.818811,582150.568204
Caranx senegallus,Côtier pel L pred,1.000000,single,high,7900.316,163.765772,1052.557933,579.770625,4535.549158,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707
Rhinobatidae,Sélaciens L côtiers | Sélaciens M côtiers,0.934144 | 0.065856,catch_composition,medium,7868.545,163.765772,1153.061509,630.181807,8899.834730,57150.226233,51505.775538,45688.726754,137125.897636,137125.897636,137125.897636,26241.404233,7002.787354,137125.897636,-312100.909077,26241.404233,26278.419722,7002.787354,-704949.706355,29402.154661,154801.497935
Lophiidae,Bathy L pred | Dem M pred,0.083417 | 0.916583,catch_composition,medium,7439.708,163.765772,885.313107,494.831621,2455.412688,2589.356599,2597.524042,2467.647840,3652.167760,3652.167760,3652.167760,2344.311265,953.666031,3652.167760,3653.652687,2344.311265,2345.866246,953.666031,-10216.397382,2582.024370,3888.280793
Tetrapturus pfluegeri,Thons majeurs,1.000000,single,medium,7357.842,163.765772,2736.422785,1388.786767,6982.262246,8524.661732,8877.094804,4438.547402,13559.458980,13559.458980,13559.458980,3620.876362,1183.597755,13559.458980,-35797.700389,3620.876362,3622.234339,1183.597755,-69439.826941,4014.207129,14860.336328
Gadiformes,Unresolved,,,unresolved,7288.103,,,,,,,,,,,,,,,,,,,,
Pagrus africanus,Dem L pred,1.000000,single,medium,6905.167,163.765772,702.924270,400.815207,3457.571618,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581
Loliginidae,Céphalopodes,1.000000,single,high,6640.276,163.765772,822.926928,462.946606,1388.475781,776.133746,776.133746,737.327059,1169.062418,1169.062418,1169.062418,633.532727,262.848004,1169.062418,1169.126090,633.532727,633.690429,262.848004,-2693.977387,696.074883,1245.601022
Actinopterygii,Côtier L pred | Côtier M pred | Côtier M inv | Côtier S pred | Côtier S inv | Dem L pred | Dem L inv | Dem M pred | Dem M inv | Dem S pred | Dem S inv,0.238858 | 0.000042 | 0.231629 | 0.050710 | 0.264346 | 0.046639 | 0.006217 | 0.011789 | 0.148909 | 0.000024 | 0.000838,catch_composition,low,6564.842,163.765772,357.274322,209.626712,1161.381199,1872.088359,2944.680801,2569.838657,5569.719852,5569.719852,5569.719852,2133.113004,753.314588,5569.719852,-19300.864834,2133.113004,2134.882499,753.314588,-115006.949704,2350.887800,6003.292274
Trachurus capensis,Pel S inv,1.000000,single,high,6045.723,163.765772,157.970864,102.369618,312.790013,239.810236,250.631699,247.597025,317.630863,317.630863,317.630863,109.892321,46.754763,317.630863,317.632445,109.892321,109.904682,46.754763,-281.147296,116.066511,339.622882
Gerreidae,Côtier S inv | Côtier S pred,0.839045 | 0.160955,catch_composition,medium,6037.437,163.765772,154.555024,97.038221,506.625629,396.782653,397.391162,372.184956,549.268051,549.268051,549.268051,376.764299,173.989273,549.268051,550.175090,376.764299,377.550568,173.989273,-1818.437836,412.761039,578.457976
Sphyraena guachancho,Côtier pel L pred,1.000000,single,high,6016.86,163.765772,1052.557933,579.770625,4535.549158,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707
Calappa rubroguttata,Crustacés,1.000000,single,high,5711.212,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Abudefduf saxatilis,Côtier S inv,1.000000,single,high,5677.769,163.765772,79.510256,54.647132,203.050192,228.226730,228.830344,223.019358,302.460327,302.460327,302.460327,244.226076,127.659422,302.460327,303.400726,244.226076,245.025938,127.659422,-1352.064159,266.013821,316.479608
Callinectes pallidus,Crustacés,1.000000,single,high,5509.457,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Stromateidae,Côtier S pred,1.000000,single,medium,5344.279,163.765772,545.757696,318.019746,2089.141318,1275.451871,1276.085900,1149.773886,1835.857966,1835.857966,1835.857966,1067.675983,415.503270,1835.857966,1836.591100,1067.675983,1068.391396,415.503270,-4249.608379,1177.743138,1944.131304
Myliobatidae,Sélaciens L côtiers,1.000000,single,medium,4801.056,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Lagocephalus laevigatus,Unresolved,,,unresolved,4539.023,,,,,,,,,,,,,,,,,,,,
Bathygobius soporator,Unresolved,,,unresolved,4415.61,,,,,,,,,,,,,,,,,,,,
Dicologlossa cuneata,Côtier S inv,1.000000,single,high,4126.444,163.765772,79.510256,54.647132,203.050192,228.226730,228.830344,223.019358,302.460327,302.460327,302.460327,244.226076,127.659422,302.460327,303.400726,244.226076,245.025938,127.659422,-1352.064159,266.013821,316.479608
Lutjanus agennes,Côtier L pred,1.000000,single,high,4123.826,163.765772,834.792702,469.046047,2908.726875,5090.744396,9568.388961,8272.995088,19279.704720,19279.704720,19279.704720,6360.723192,2029.298348,19279.704720,-84799.195448,6360.723192,6366.230780,2029.298348,-469234.864873,6996.154043,20790.115719
Loligo,Céphalopodes,1.000000,single,high,3838.002,163.765772,822.926928,462.946606,1388.475781,776.133746,776.133746,737.327059,1169.062418,1169.062418,1169.062418,633.532727,262.848004,1169.062418,1169.126090,633.532727,633.690429,262.848004,-2693.977387,696.074883,1245.601022
Istiophorus,Thons majeurs,1.000000,single,medium,3681.983,163.765772,2736.422785,1388.786767,6982.262246,8524.661732,8877.094804,4438.547402,13559.458980,13559.458980,13559.458980,3620.876362,1183.597755,13559.458980,-35797.700389,3620.876362,3622.234339,1183.597755,-69439.826941,4014.207129,14860.336328
Carcharhinus brevipinna,Unresolved,,,unresolved,3178.433,,,,,,,,,,,,,,,,,,,,
Congridae,Dem L pred,1.000000,single,high,3078.289,163.765772,702.924270,400.815207,3457.571618,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581
Scorpaena,Dem M pred,1.000000,single,medium,3037.942,163.765772,865.196085,484.640876,2412.077537,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360
Dasyatis pastinaca,Sélaciens M côtiers,1.000000,single,high,2987.573,163.765772,1208.786277,657.974678,4429.175463,16016.843936,17312.490663,8656.245332,27660.981631,27660.981631,27660.981631,7319.013890,2401.003797,27660.981631,-121234.118574,7319.013890,7322.729198,2401.003797,-248214.509275,8174.210058,30078.890949
Berycidae,Unresolved,,,unresolved,2932.604,,,,,,,,,,,,,,,,,,,,
Elagatis bipinnulata,Unresolved,,,unresolved,2920.22,,,,,,,,,,,,,,,,,,,,
Gerres nigri,Côtier S inv,1.000000,single,high,2840.96,163.765772,79.510256,54.647132,203.050192,228.226730,228.830344,223.019358,302.460327,302.460327,302.460327,244.226076,127.659422,302.460327,303.400726,244.226076,245.025938,127.659422,-1352.064159,266.013821,316.479608
Rhinobatos rhinobatos,Sélaciens L côtiers,1.000000,single,high,2531.523,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Carcharhinus signatus,Unresolved,,,unresolved,2510.4,,,,,,,,,,,,,,,,,,,,
Alectis ciliaris,Pel L pred,1.000000,single,high,2454.235,163.765772,1087.886765,597.537591,2190.300014,3058.871294,3141.852848,2984.760205,5671.231047,5671.231047,5671.231047,2818.570990,998.224983,5671.231047,-68817.830683,2818.570990,2819.301833,998.224983,-142557.851524,3155.548468,6096.563992
Glaucostegus cemiculus,Unresolved,,,unresolved,2416.955,,,,,,,,,,,,,,,,,,,,
Bothidae,Côtier M inv | Dem S pred,0.999896 | 0.000104,catch_composition,medium,2108.759,163.765772,170.878471,109.989896,314.343806,332.930401,332.933336,331.303695,425.933196,425.933196,425.933196,368.533357,198.284222,425.933196,425.933252,368.533357,368.605259,198.284222,-2197.476443,402.732655,447.663254
Triakidae,Sélaciens L côtiers,1.000000,single,medium,2022.063,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Rostroraja alba,Unresolved,,,unresolved,1998.069,,,,,,,,,,,,,,,,,,,,
Tylosurus crocodilus,Unresolved,,,unresolved,1633.281,,,,,,,,,,,,,,,,,,,,
Uraspis secunda,Unresolved,,,unresolved,1614.67,,,,,,,,,,,,,,,,,,,,
Polyprion americanus,Bathy L pred,1.000000,single,high,1530.274,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Bathysaurus ferox,Bathy L pred,1.000000,single,high,1523.205,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Coryphaena,Pel L pred,1.000000,single,medium,1481.011,163.765772,1087.886765,597.537591,2190.300014,3058.871294,3141.852848,2984.760205,5671.231047,5671.231047,5671.231047,2818.570990,998.224983,5671.231047,-68817.830683,2818.570990,2819.301833,998.224983,-142557.851524,3155.548468,6096.563992
Myctophidae,Mésopélagiques,1.000000,single,high,1443.208,163.765772,162.374858,104.975880,177.370423,261.567792,281.548037,84.289408,361.644525,361.644525,361.644525,73.370784,36.159381,361.644525,361.647261,73.370784,73.381674,36.159381,-294.067088,78.987893,372.177060
Acanthurus monroviae,Mulets,1.000000,single,high,1401.667,163.765772,20.761510,16.009476,63.984768,84.967053,84.967053,80.718700,87.916766,87.916766,87.916766,58.815210,32.075058,87.916766,87.916766,58.815210,58.820906,32.075058,-183.117525,61.214848,89.985946
Scaridae,Unresolved,,,unresolved,1304.318,,,,,,,,,,,,,,,,,,,,
Pontinus kuhlii,Bathy L pred,1.000000,single,high,1273.606,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Solenocera africana,Crustacés,1.000000,single,high,1234.062,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Squaliformes,Unresolved,,,unresolved,1232.563,,,,,,,,,,,,,,,,,,,,
Psettodes belcheri,Côtier L pred,1.000000,single,high,1104.206,163.765772,834.792702,469.046047,2908.726875,5090.744396,9568.388961,8272.995088,19279.704720,19279.704720,19279.704720,6360.723192,2029.298348,19279.704720,-84799.195448,6360.723192,6366.230780,2029.298348,-469234.864873,6996.154043,20790.115719
Carcharhinus leucas,Unresolved,,,unresolved,1101.745,,,,,,,,,,,,,,,,,,,,
Apsilus fuscus,Unresolved,,,unresolved,1079.881,,,,,,,,,,,,,,,,,,,,
Carcharhinus falciformis,Unresolved,,,unresolved,1019.413,,,,,,,,,,,,,,,,,,,,
Alopias,Sélaciens L côtiers,1.000000,single,medium,984.32,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Stomias affinis,Bathy S pred,1.000000,single,high,887.537,163.765772,534.286597,311.902661,836.088699,1036.424218,1086.989045,1032.639593,1419.876050,1419.876050,1419.876050,490.205622,214.306325,1419.876050,1419.883669,490.205622,490.284041,214.306325,-1962.486374,538.063505,1480.145124
Fistularia tabacaria,Côtier L pred,1.000000,single,high,857.146,163.765772,834.792702,469.046047,2908.726875,5090.744396,9568.388961,8272.995088,19279.704720,19279.704720,19279.704720,6360.723192,2029.298348,19279.704720,-84799.195448,6360.723192,6366.230780,2029.298348,-469234.864873,6996.154043,20790.115719
Sphyrna lewini,Sélaciens L prof,1.000000,single,medium,853.194,163.765772,2984.356694,1503.402270,11832.505589,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024
Panulirus,Crustacés,1.000000,single,high,832.082,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Alopias vulpinus,Sélaciens L côtiers,1.000000,single,high,722.502,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Helicolenus dactylopterus,Bathy L pred,1.000000,single,high,682.806,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Marine finfishes not identified,Côtier L pred | Côtier M pred | Côtier M inv | Côtier S pred | Côtier S inv | Dem L pred | Dem L inv | Dem M pred | Dem M inv | Dem S pred | Dem S inv,0.238858 | 0.000042 | 0.231629 | 0.050710 | 0.264346 | 0.046639 | 0.006217 | 0.011789 | 0.148909 | 0.000024 | 0.000838,catch_composition,low,672.39,163.765772,357.274322,209.626712,1161.381199,1872.088359,2944.680801,2569.838657,5569.719852,5569.719852,5569.719852,2133.113004,753.314588,5569.719852,-19300.864834,2133.113004,2134.882499,753.314588,-115006.949704,2350.887800,6003.292274
Holocentrus adscensionis,Unresolved,,,unresolved,671.748,,,,,,,,,,,,,,,,,,,,
Centrophorus granulosus,Unresolved,,,unresolved,566.607,,,,,,,,,,,,,,,,,,,,
Galeorhinus galeus,Unresolved,,,unresolved,552.307,,,,,,,,,,,,,,,,,,,,
Gymnothorax,Côtier M pred,1.000000,single,medium,538.797,163.765772,369.644464,222.709772,2268.177034,4122.703208,4125.865215,3919.571954,5709.651166,5709.651166,5709.651166,3836.132449,1443.832495,5709.651166,-254579.602961,3836.132449,3839.420568,1443.832495,-776414.352868,4226.531839,5979.062362
Echeneidae,Dem L inv,1.000000,single,medium,529.242,163.765772,128.142544,84.542611,318.940827,364.900286,364.900286,346.655272,481.097618,481.097618,481.097618,394.134001,202.522778,481.097618,481.097618,394.134001,394.210214,202.522778,-2227.375206,437.215420,511.290128
Dicentrarchus punctatus,Unresolved,,,unresolved,528.553,,,,,,,,,,,,,,,,,,,,
Caranx lugubris,Côtier pel L pred,1.000000,single,medium,523.231,163.765772,1052.557933,579.770625,4535.549158,6532.776468,7781.630289,7457.950731,14096.896099,14096.896099,14096.896099,6109.578522,1921.956368,14096.896099,-57719.913078,6109.578522,6113.693041,1921.956368,-289813.586120,6783.158943,15274.306707
Holothuriidae,Benthos,1.000000,single,high,461.929,163.765772,14.225293,11.330530,16.922572,39.053581,39.053581,28.888889,46.572283,46.572283,46.572283,43.496371,33.048280,46.572283,46.572283,43.496371,43.505350,33.048280,-381.521079,46.817883,48.197268
Centrophorus squamosus,Unresolved,,,unresolved,386.572,,,,,,,,,,,,,,,,,,,,
Sarpa salpa,Mulets,1.000000,single,high,370.54,163.765772,20.761510,16.009476,63.984768,84.967053,84.967053,80.718700,87.916766,87.916766,87.916766,58.815210,32.075058,87.916766,87.916766,58.815210,58.820906,32.075058,-183.117525,61.214848,89.985946
Chaceon maritae,Crustacés,1.000000,single,high,358.231,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Isurus paucus,Sélaciens L prof,1.000000,single,medium,347.986,163.765772,2984.356694,1503.402270,11832.505589,124489.068835,128867.658555,64433.829278,630808.944285,630808.944285,630808.944285,51235.427712,12872.104870,630808.944285,-1411467.842509,51235.427712,51258.187051,12872.104870,-997628.832180,58369.961914,764652.412024
Carcharodon carcharias,Unresolved,,,unresolved,342.22,,,,,,,,,,,,,,,,,,,,
Ruvettus pretiosus,Unresolved,,,unresolved,332.463,,,,,,,,,,,,,,,,,,,,
Centroscymnus coelolepis,Unresolved,,,unresolved,330.597,,,,,,,,,,,,,,,,,,,,
Mustelus,Sélaciens L côtiers,1.000000,single,medium,317.865,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Arnoglossus laterna,Dem S pred,1.000000,single,medium,310.866,163.765772,562.121630,326.726995,1284.662742,1462.251251,1490.346835,1415.829494,2349.767278,2349.767278,2349.767278,1392.083160,591.672450,2349.767278,2350.303421,1392.083160,1392.740882,591.672450,-6300.958292,1546.315964,2470.640553
Carcharhinus amboinensis,Unresolved,,,unresolved,300.31,,,,,,,,,,,,,,,,,,,,
Epinephelus caninus,Dem L pred,1.000000,single,high,292.701,163.765772,702.924270,400.815207,3457.571618,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581
Beryx,Unresolved,,,unresolved,257.635,,,,,,,,,,,,,,,,,,,,
Mustelus mustelus,Sélaciens L côtiers,1.000000,single,high,255.355,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Alopias superciliosus,Sélaciens L côtiers,1.000000,single,medium,254.544,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Maja squinado,Crustacés,1.000000,single,high,253.532,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Cynoglossus senegalensis,Côtier M inv,1.000000,single,high,244.316,163.765772,170.837609,109.967259,314.242463,332.812451,332.812451,331.190423,425.732264,425.732264,425.732264,368.426453,198.243136,425.732264,425.732264,368.426453,368.498294,198.243136,-2197.047861,402.613215,447.451967
Panulirus regius,Crustacés,1.000000,single,high,219.327,163.765772,79.649220,54.734450,122.753568,94.919134,94.919134,90.173177,135.651174,135.651174,135.651174,112.097094,63.654470,135.651174,135.651174,112.097094,112.118405,63.654470,-691.708697,122.926325,140.897505
Trachichthyidae,Bathy L pred,1.000000,single,medium,167.948,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Leptocharias smithii,Sélaciens L côtiers,1.000000,single,high,167.706,163.765772,1149.132987,628.222446,9215.010266,60050.075009,53916.356670,48299.467469,144843.028709,144843.028709,144843.028709,27575.407600,7327.206978,144843.028709,-325556.764098,27575.407600,27614.770708,7327.206978,-737148.930634,30898.696538,163594.275940
Lophius vaillanti,Bathy L pred,1.000000,single,high,158.193,163.765772,1106.358887,606.807500,2931.579205,3065.630110,3130.321128,2973.805071,5058.409669,5058.409669,5058.409669,2368.213267,807.090989,5058.409669,5058.887376,2368.213267,2368.906130,807.090989,-8012.255817,2656.820722,5385.081532
Zenopsis conchifer,Dem M pred,1.000000,single,high,148.915,163.765772,865.196085,484.640876,2412.077537,2546.011711,2549.035034,2421.583282,3524.187941,3524.187941,3524.187941,2342.135982,967.005590,3524.187941,3525.764533,2342.135982,2343.769424,967.005590,-10416.992768,2575.217274,3752.059360
Cyprinidae,Unresolved,,,unresolved,148.272,,,,,,,,,,,,,,,,,,,,
Inermiidae,Unresolved,,,unresolved,136.766,,,,,,,,,,,,,,,,,,,,
Pristidae,Unresolved,,,unresolved,135.992,,,,,,,,,,,,,,,,,,,,
Beryx splendens,Unresolved,,,unresolved,135.787,,,,,,,,,,,,,,,,,,,,
Aetobatus narinari,Unresolved,,,unresolved,126.286,,,,,,,,,,,,,,,,,,,,
Alloteuthis,Céphalopodes,1.000000,single,high,121.114,163.765772,822.926928,462.946606,1388.475781,776.133746,776.133746,737.327059,1169.062418,1169.062418,1169.062418,633.532727,262.848004,1169.062418,1169.126090,633.532727,633.690429,262.848004,-2693.977387,696.074883,1245.601022
Schedophilus pemarco,Unresolved,,,unresolved,120.25,,,,,,,,,,,,,,,,,,,,
Pagrus auriga,Dem L pred,1.000000,single,medium,115.393,163.765772,702.924270,400.815207,3457.571618,6777.626749,6838.543559,5761.940280,11046.542562,11046.542562,11046.542562,5782.706959,2043.803180,11046.542562,11049.934606,5782.706959,5785.889350,2043.803180,-21771.784771,6494.006214,12063.058581
